BodySite	Permutation	CumulativeDepth	GCFsDiscovered
Moist_Na	50	0-1e8	36
Moist_Na	50	0-1e8	36
Moist_Na	50	0-1e8	36
Moist_Na	50	0-1e8	37
Moist_Na	51	0-1e8	3
Moist_Na	51	0-1e8	5
Moist_Na	51	0-1e8	15
Moist_Na	51	0-1e8	18
Moist_Na	51	0-1e8	18
Moist_Na	51	0-1e8	18
Moist_Na	51	0-1e8	18
Moist_Na	51	0-1e8	18
Moist_Na	51	0-1e8	18
Moist_Na	51	0-1e8	18
Moist_Na	51	0-1e8	19
Moist_Na	51	0-1e8	20
Moist_Na	51	0-1e8	21
Moist_Na	51	0-1e8	21
Moist_Na	51	0-1e8	22
Moist_Na	51	0-1e8	22
Moist_Na	51	0-1e8	30
Moist_Na	51	0-1e8	30
Moist_Na	51	0-1e8	30
Moist_Na	51	0-1e8	30
Moist_Na	51	0-1e8	37
Moist_Na	51	0-1e8	37
Moist_Na	51	0-1e8	37
Moist_Na	51	0-1e8	37
Moist_Na	51	0-1e8	37
Moist_Na	51	0-1e8	37
Moist_Na	51	0-1e8	37
Moist_Na	51	0-1e8	37
Moist_Na	51	0-1e8	37
Moist_Na	52	0-1e8	1
Moist_Na	52	0-1e8	3
Moist_Na	52	0-1e8	10
Moist_Na	52	0-1e8	17
Moist_Na	52	0-1e8	19
Moist_Na	52	0-1e8	27
Moist_Na	52	0-1e8	27
Moist_Na	52	0-1e8	27
Moist_Na	52	0-1e8	27
Moist_Na	52	0-1e8	27
Moist_Na	52	0-1e8	27
Moist_Na	52	0-1e8	27
Moist_Na	52	0-1e8	28
Moist_Na	52	0-1e8	29
Moist_Na	52	0-1e8	29
Moist_Na	52	0-1e8	29
Moist_Na	52	0-1e8	29
Moist_Na	52	0-1e8	29
Moist_Na	52	0-1e8	29
Moist_Na	52	0-1e8	30
Moist_Na	52	0-1e8	30
Moist_Na	52	0-1e8	36
Moist_Na	52	0-1e8	36
Moist_Na	52	0-1e8	36
Moist_Na	52	0-1e8	36
Moist_Na	52	0-1e8	36
Moist_Na	52	0-1e8	36
Moist_Na	52	0-1e8	37
Moist_Na	52	0-1e8	37
Moist_Na	53	0-1e8	4
Moist_Na	53	0-1e8	10
Moist_Na	53	0-1e8	10
Moist_Na	53	0-1e8	20
Moist_Na	53	0-1e8	20
Moist_Na	53	0-1e8	20
Moist_Na	53	0-1e8	23
Moist_Na	53	0-1e8	23
Moist_Na	53	0-1e8	23
Moist_Na	53	0-1e8	24
Moist_Na	53	0-1e8	24
Moist_Na	53	0-1e8	25
Moist_Na	53	0-1e8	25
Moist_Na	53	0-1e8	26
Moist_Na	53	0-1e8	26
Moist_Na	53	0-1e8	26
Moist_Na	53	0-1e8	26
Moist_Na	53	0-1e8	27
Moist_Na	53	0-1e8	29
Moist_Na	53	0-1e8	29
Moist_Na	53	0-1e8	30
Moist_Na	53	0-1e8	30
Moist_Na	53	0-1e8	30
Moist_Na	53	0-1e8	37
Moist_Na	53	0-1e8	37
Moist_Na	53	0-1e8	37
Moist_Na	53	0-1e8	37
Moist_Na	53	0-1e8	37
Moist_Na	53	0-1e8	37
Moist_Na	54	0-1e8	3
Moist_Na	54	0-1e8	6
Moist_Na	54	0-1e8	12
Moist_Na	54	0-1e8	24
Moist_Na	54	0-1e8	26
Moist_Na	54	0-1e8	26
Moist_Na	54	0-1e8	27
Moist_Na	54	0-1e8	27
Moist_Na	54	0-1e8	27
Moist_Na	54	0-1e8	27
Moist_Na	54	0-1e8	27
Moist_Na	54	0-1e8	27
Moist_Na	54	0-1e8	28
Moist_Na	54	0-1e8	28
Moist_Na	54	0-1e8	28
Moist_Na	54	0-1e8	35
Moist_Na	54	0-1e8	35
Moist_Na	54	0-1e8	35
Moist_Na	54	0-1e8	35
Moist_Na	54	0-1e8	35
Moist_Na	54	0-1e8	35
Moist_Na	54	0-1e8	35
Moist_Na	54	0-1e8	35
Moist_Na	54	0-1e8	36
Moist_Na	54	0-1e8	37
Moist_Na	54	0-1e8	37
Moist_Na	54	0-1e8	37
Moist_Na	54	0-1e8	37
Moist_Na	54	0-1e8	37
Moist_Na	55	0-1e8	15
Moist_Na	55	0-1e8	17
Moist_Na	55	0-1e8	18
Moist_Na	55	0-1e8	18
Moist_Na	55	0-1e8	18
Moist_Na	55	0-1e8	19
Moist_Na	55	0-1e8	19
Moist_Na	55	0-1e8	19
Moist_Na	55	0-1e8	19
Moist_Na	55	0-1e8	19
Moist_Na	55	0-1e8	19
Moist_Na	55	0-1e8	19
Moist_Na	55	0-1e8	19
Moist_Na	55	0-1e8	19
Moist_Na	55	0-1e8	19
Moist_Na	55	0-1e8	19
Moist_Na	55	0-1e8	19
Moist_Na	55	0-1e8	19
Moist_Na	55	0-1e8	19
Moist_Na	55	0-1e8	21
Moist_Na	55	0-1e8	23
Moist_Na	55	0-1e8	23
Moist_Na	55	0-1e8	24
Moist_Na	55	0-1e8	31
Moist_Na	55	0-1e8	32
Moist_Na	55	0-1e8	32
Moist_Na	55	0-1e8	32
Moist_Na	55	0-1e8	37
Moist_Na	55	0-1e8	37
Moist_Na	56	0-1e8	3
Moist_Na	56	0-1e8	5
Moist_Na	56	0-1e8	21
Moist_Na	56	0-1e8	21
Moist_Na	56	0-1e8	22
Moist_Na	56	0-1e8	25
Moist_Na	56	0-1e8	26
Moist_Na	56	0-1e8	26
Moist_Na	56	0-1e8	26
Moist_Na	56	0-1e8	26
Moist_Na	56	0-1e8	26
Moist_Na	56	0-1e8	26
Moist_Na	56	0-1e8	26
Moist_Na	56	0-1e8	26
Moist_Na	56	0-1e8	26
Moist_Na	56	0-1e8	26
Moist_Na	56	0-1e8	27
Moist_Na	56	0-1e8	28
Moist_Na	56	0-1e8	30
Moist_Na	56	0-1e8	31
Moist_Na	56	0-1e8	31
Moist_Na	56	0-1e8	32
Moist_Na	56	0-1e8	32
Moist_Na	56	0-1e8	32
Moist_Na	56	0-1e8	32
Moist_Na	56	0-1e8	32
Moist_Na	56	0-1e8	37
Moist_Na	56	0-1e8	37
Moist_Na	56	0-1e8	37
Moist_Na	57	0-1e8	7
Moist_Na	57	0-1e8	9
Moist_Na	57	0-1e8	9
Moist_Na	57	0-1e8	9
Moist_Na	57	0-1e8	9
Moist_Na	57	0-1e8	13
Moist_Na	57	0-1e8	14
Moist_Na	57	0-1e8	17
Moist_Na	57	0-1e8	17
Moist_Na	57	0-1e8	19
Moist_Na	57	0-1e8	19
Moist_Na	57	0-1e8	21
Moist_Na	57	0-1e8	22
Moist_Na	57	0-1e8	30
Moist_Na	57	0-1e8	30
Moist_Na	57	0-1e8	30
Moist_Na	57	0-1e8	30
Moist_Na	57	0-1e8	30
Moist_Na	57	0-1e8	30
Moist_Na	57	0-1e8	30
Moist_Na	57	0-1e8	35
Moist_Na	57	0-1e8	35
Moist_Na	57	0-1e8	35
Moist_Na	57	0-1e8	35
Moist_Na	57	0-1e8	36
Moist_Na	57	0-1e8	36
Moist_Na	57	0-1e8	37
Moist_Na	57	0-1e8	37
Moist_Na	57	0-1e8	37
Moist_Na	58	0-1e8	14
Moist_Na	58	0-1e8	17
Moist_Na	58	0-1e8	18
Moist_Na	58	0-1e8	19
Moist_Na	58	0-1e8	19
Moist_Na	58	0-1e8	20
Moist_Na	58	0-1e8	20
Moist_Na	58	0-1e8	22
Moist_Na	58	0-1e8	22
Moist_Na	58	0-1e8	23
Moist_Na	58	0-1e8	23
Moist_Na	58	0-1e8	24
Moist_Na	58	0-1e8	24
Moist_Na	58	0-1e8	25
Moist_Na	58	0-1e8	26
Moist_Na	58	0-1e8	27
Moist_Na	58	0-1e8	28
Moist_Na	58	0-1e8	28
Moist_Na	58	0-1e8	29
Moist_Na	58	0-1e8	29
Moist_Na	58	0-1e8	36
Moist_Na	58	0-1e8	36
Moist_Na	58	0-1e8	36
Moist_Na	58	0-1e8	36
Moist_Na	58	0-1e8	36
Moist_Na	58	0-1e8	36
Moist_Na	58	0-1e8	36
Moist_Na	58	0-1e8	36
Moist_Na	58	0-1e8	37
Moist_Na	59	0-1e8	15
Moist_Na	59	0-1e8	15
Moist_Na	59	0-1e8	15
Moist_Na	59	0-1e8	17
Moist_Na	59	0-1e8	17
Moist_Na	59	0-1e8	18
Moist_Na	59	0-1e8	18
Moist_Na	59	0-1e8	18
Moist_Na	59	0-1e8	20
Moist_Na	59	0-1e8	28
Moist_Na	59	0-1e8	28
Moist_Na	59	0-1e8	28
Moist_Na	59	0-1e8	28
Moist_Na	59	0-1e8	28
Moist_Na	59	0-1e8	28
Moist_Na	59	0-1e8	28
Moist_Na	59	0-1e8	29
Moist_Na	59	0-1e8	29
Moist_Na	59	0-1e8	29
Moist_Na	59	0-1e8	30
Moist_Na	59	0-1e8	30
Moist_Na	59	0-1e8	36
Moist_Na	59	0-1e8	37
Moist_Na	59	0-1e8	37
Moist_Na	59	0-1e8	37
Moist_Na	59	0-1e8	37
Moist_Na	59	0-1e8	37
Moist_Na	59	0-1e8	37
Moist_Na	59	0-1e8	37
Moist_Na	60	0-1e8	1
Moist_Na	60	0-1e8	15
Moist_Na	60	0-1e8	16
Moist_Na	60	0-1e8	16
Moist_Na	60	0-1e8	16
Moist_Na	60	0-1e8	16
Moist_Na	60	0-1e8	16
Moist_Na	60	0-1e8	16
Moist_Na	60	0-1e8	24
Moist_Na	60	0-1e8	24
Moist_Na	60	0-1e8	26
Moist_Na	60	0-1e8	26
Moist_Na	60	0-1e8	31
Moist_Na	60	0-1e8	31
Moist_Na	60	0-1e8	32
Moist_Na	60	0-1e8	33
Moist_Na	60	0-1e8	34
Moist_Na	60	0-1e8	34
Moist_Na	60	0-1e8	34
Moist_Na	60	0-1e8	34
Moist_Na	60	0-1e8	34
Moist_Na	60	0-1e8	34
Moist_Na	60	0-1e8	34
Moist_Na	60	0-1e8	34
Moist_Na	60	0-1e8	35
Moist_Na	60	0-1e8	35
Moist_Na	60	0-1e8	36
Moist_Na	60	0-1e8	36
Moist_Na	60	0-1e8	37
Moist_Na	61	0-1e8	11
Moist_Na	61	0-1e8	20
Moist_Na	61	0-1e8	23
Moist_Na	61	0-1e8	25
Moist_Na	61	0-1e8	26
Moist_Na	61	0-1e8	27
Moist_Na	61	0-1e8	27
Moist_Na	61	0-1e8	27
Moist_Na	61	0-1e8	28
Moist_Na	61	0-1e8	30
Moist_Na	61	0-1e8	30
Moist_Na	61	0-1e8	30
Moist_Na	61	0-1e8	30
Moist_Na	61	0-1e8	30
Moist_Na	61	0-1e8	36
Moist_Na	61	0-1e8	36
Moist_Na	61	0-1e8	36
Moist_Na	61	0-1e8	36
Moist_Na	61	0-1e8	36
Moist_Na	61	0-1e8	37
Moist_Na	61	0-1e8	37
Moist_Na	61	0-1e8	37
Moist_Na	61	0-1e8	37
Moist_Na	61	0-1e8	37
Moist_Na	61	0-1e8	37
Moist_Na	61	0-1e8	37
Moist_Na	61	0-1e8	37
Moist_Na	61	0-1e8	37
Moist_Na	61	0-1e8	37
Moist_Na	62	0-1e8	1
Moist_Na	62	0-1e8	3
Moist_Na	62	0-1e8	8
Moist_Na	62	0-1e8	17
Moist_Na	62	0-1e8	17
Moist_Na	62	0-1e8	19
Moist_Na	62	0-1e8	19
Moist_Na	62	0-1e8	20
Moist_Na	62	0-1e8	20
Moist_Na	62	0-1e8	26
Moist_Na	62	0-1e8	26
Moist_Na	62	0-1e8	26
Moist_Na	62	0-1e8	26
Moist_Na	62	0-1e8	26
Moist_Na	62	0-1e8	27
Moist_Na	62	0-1e8	33
Moist_Na	62	0-1e8	34
Moist_Na	62	0-1e8	35
Moist_Na	62	0-1e8	35
Moist_Na	62	0-1e8	35
Moist_Na	62	0-1e8	35
Moist_Na	62	0-1e8	35
Moist_Na	62	0-1e8	36
Moist_Na	62	0-1e8	36
Moist_Na	62	0-1e8	36
Moist_Na	62	0-1e8	36
Moist_Na	62	0-1e8	36
Moist_Na	62	0-1e8	36
Moist_Na	62	0-1e8	37
Moist_Na	63	0-1e8	3
Moist_Na	63	0-1e8	6
Moist_Na	63	0-1e8	15
Moist_Na	63	0-1e8	20
Moist_Na	63	0-1e8	22
Moist_Na	63	0-1e8	24
Moist_Na	63	0-1e8	24
Moist_Na	63	0-1e8	24
Moist_Na	63	0-1e8	26
Moist_Na	63	0-1e8	26
Moist_Na	63	0-1e8	27
Moist_Na	63	0-1e8	27
Moist_Na	63	0-1e8	28
Moist_Na	63	0-1e8	28
Moist_Na	63	0-1e8	28
Moist_Na	63	0-1e8	28
Moist_Na	63	0-1e8	28
Moist_Na	63	0-1e8	29
Moist_Na	63	0-1e8	29
Moist_Na	63	0-1e8	29
Moist_Na	63	0-1e8	31
Moist_Na	63	0-1e8	31
Moist_Na	63	0-1e8	37
Moist_Na	63	0-1e8	37
Moist_Na	63	0-1e8	37
Moist_Na	63	0-1e8	37
Moist_Na	63	0-1e8	37
Moist_Na	63	0-1e8	37
Moist_Na	63	0-1e8	37
Moist_Na	64	0-1e8	3
Moist_Na	64	0-1e8	6
Moist_Na	64	0-1e8	7
Moist_Na	64	0-1e8	9
Moist_Na	64	0-1e8	13
Moist_Na	64	0-1e8	13
Moist_Na	64	0-1e8	15
Moist_Na	64	0-1e8	19
Moist_Na	64	0-1e8	19
Moist_Na	64	0-1e8	19
Moist_Na	64	0-1e8	19
Moist_Na	64	0-1e8	19
Moist_Na	64	0-1e8	20
Moist_Na	64	0-1e8	28
Moist_Na	64	0-1e8	35
Moist_Na	64	0-1e8	35
Moist_Na	64	0-1e8	36
Moist_Na	64	0-1e8	37
Moist_Na	64	0-1e8	37
Moist_Na	64	0-1e8	37
Moist_Na	64	0-1e8	37
Moist_Na	64	0-1e8	37
Moist_Na	64	0-1e8	37
Moist_Na	64	0-1e8	37
Moist_Na	64	0-1e8	37
Moist_Na	64	0-1e8	37
Moist_Na	64	0-1e8	37
Moist_Na	64	0-1e8	37
Moist_Na	64	0-1e8	37
Moist_Na	65	0-1e8	5
Moist_Na	65	0-1e8	7
Moist_Na	65	0-1e8	7
Moist_Na	65	0-1e8	8
Moist_Na	65	0-1e8	12
Moist_Na	65	0-1e8	13
Moist_Na	65	0-1e8	13
Moist_Na	65	0-1e8	16
Moist_Na	65	0-1e8	17
Moist_Na	65	0-1e8	20
Moist_Na	65	0-1e8	20
Moist_Na	65	0-1e8	20
Moist_Na	65	0-1e8	20
Moist_Na	65	0-1e8	21
Moist_Na	65	0-1e8	21
Moist_Na	65	0-1e8	21
Moist_Na	65	0-1e8	21
Moist_Na	65	0-1e8	22
Moist_Na	65	0-1e8	23
Moist_Na	65	0-1e8	31
Moist_Na	65	0-1e8	31
Moist_Na	65	0-1e8	31
Moist_Na	65	0-1e8	31
Moist_Na	65	0-1e8	31
Moist_Na	65	0-1e8	31
Moist_Na	65	0-1e8	32
Moist_Na	65	0-1e8	32
Moist_Na	65	0-1e8	32
Moist_Na	65	0-1e8	37
Moist_Na	66	0-1e8	5
Moist_Na	66	0-1e8	13
Moist_Na	66	0-1e8	13
Moist_Na	66	0-1e8	13
Moist_Na	66	0-1e8	16
Moist_Na	66	0-1e8	19
Moist_Na	66	0-1e8	19
Moist_Na	66	0-1e8	19
Moist_Na	66	0-1e8	19
Moist_Na	66	0-1e8	28
Moist_Na	66	0-1e8	28
Moist_Na	66	0-1e8	28
Moist_Na	66	0-1e8	29
Moist_Na	66	0-1e8	29
Moist_Na	66	0-1e8	29
Moist_Na	66	0-1e8	29
Moist_Na	66	0-1e8	30
Moist_Na	66	0-1e8	30
Moist_Na	66	0-1e8	30
Moist_Na	66	0-1e8	31
Moist_Na	66	0-1e8	36
Moist_Na	66	0-1e8	37
Moist_Na	66	0-1e8	37
Moist_Na	66	0-1e8	37
Moist_Na	66	0-1e8	37
Moist_Na	66	0-1e8	37
Moist_Na	66	0-1e8	37
Moist_Na	66	0-1e8	37
Moist_Na	66	0-1e8	37
Moist_Na	67	0-1e8	3
Moist_Na	67	0-1e8	6
Moist_Na	67	0-1e8	8
Moist_Na	67	0-1e8	13
Moist_Na	67	0-1e8	15
Moist_Na	67	0-1e8	15
Moist_Na	67	0-1e8	15
Moist_Na	67	0-1e8	15
Moist_Na	67	0-1e8	19
Moist_Na	67	0-1e8	19
Moist_Na	67	0-1e8	21
Moist_Na	67	0-1e8	22
Moist_Na	67	0-1e8	23
Moist_Na	67	0-1e8	24
Moist_Na	67	0-1e8	24
Moist_Na	67	0-1e8	24
Moist_Na	67	0-1e8	24
Moist_Na	67	0-1e8	24
Moist_Na	67	0-1e8	24
Moist_Na	67	0-1e8	25
Moist_Na	67	0-1e8	25
Moist_Na	67	0-1e8	25
Moist_Na	67	0-1e8	32
Moist_Na	67	0-1e8	32
Moist_Na	67	0-1e8	32
Moist_Na	67	0-1e8	37
Moist_Na	67	0-1e8	37
Moist_Na	67	0-1e8	37
Moist_Na	67	0-1e8	37
Moist_Na	68	0-1e8	9
Moist_Na	68	0-1e8	9
Moist_Na	68	0-1e8	9
Moist_Na	68	0-1e8	13
Moist_Na	68	0-1e8	16
Moist_Na	68	0-1e8	16
Moist_Na	68	0-1e8	16
Moist_Na	68	0-1e8	16
Moist_Na	68	0-1e8	17
Moist_Na	68	0-1e8	18
Moist_Na	68	0-1e8	24
Moist_Na	68	0-1e8	24
Moist_Na	68	0-1e8	25
Moist_Na	68	0-1e8	26
Moist_Na	68	0-1e8	26
Moist_Na	68	0-1e8	26
Moist_Na	68	0-1e8	34
Moist_Na	68	0-1e8	34
Moist_Na	68	0-1e8	34
Moist_Na	68	0-1e8	34
Moist_Na	68	0-1e8	34
Moist_Na	68	0-1e8	35
Moist_Na	68	0-1e8	35
Moist_Na	68	0-1e8	35
Moist_Na	68	0-1e8	35
Moist_Na	68	0-1e8	35
Moist_Na	68	0-1e8	36
Moist_Na	68	0-1e8	36
Moist_Na	68	0-1e8	37
Moist_Na	69	0-1e8	1
Moist_Na	69	0-1e8	16
Moist_Na	69	0-1e8	16
Moist_Na	69	0-1e8	24
Moist_Na	69	0-1e8	24
Moist_Na	69	0-1e8	26
Moist_Na	69	0-1e8	33
Moist_Na	69	0-1e8	33
Moist_Na	69	0-1e8	33
Moist_Na	69	0-1e8	33
Moist_Na	69	0-1e8	33
Moist_Na	69	0-1e8	33
Moist_Na	69	0-1e8	34
Moist_Na	69	0-1e8	34
Moist_Na	69	0-1e8	34
Moist_Na	69	0-1e8	35
Moist_Na	69	0-1e8	35
Moist_Na	69	0-1e8	35
Moist_Na	69	0-1e8	35
Moist_Na	69	0-1e8	36
Moist_Na	69	0-1e8	36
Moist_Na	69	0-1e8	36
Moist_Na	69	0-1e8	36
Moist_Na	69	0-1e8	36
Moist_Na	69	0-1e8	36
Moist_Na	69	0-1e8	36
Moist_Na	69	0-1e8	36
Moist_Na	69	0-1e8	37
Moist_Na	69	0-1e8	37
Moist_Na	70	0-1e8	5
Moist_Na	70	0-1e8	10
Moist_Na	70	0-1e8	10
Moist_Na	70	0-1e8	10
Moist_Na	70	0-1e8	12
Moist_Na	70	0-1e8	12
Moist_Na	70	0-1e8	12
Moist_Na	70	0-1e8	12
Moist_Na	70	0-1e8	12
Moist_Na	70	0-1e8	13
Moist_Na	70	0-1e8	13
Moist_Na	70	0-1e8	14
Moist_Na	70	0-1e8	16
Moist_Na	70	0-1e8	17
Moist_Na	70	0-1e8	18
Moist_Na	70	0-1e8	18
Moist_Na	70	0-1e8	20
Moist_Na	70	0-1e8	21
Moist_Na	70	0-1e8	21
Moist_Na	70	0-1e8	27
Moist_Na	70	0-1e8	27
Moist_Na	70	0-1e8	28
Moist_Na	70	0-1e8	35
Moist_Na	70	0-1e8	35
Moist_Na	70	0-1e8	35
Moist_Na	70	0-1e8	35
Moist_Na	70	0-1e8	35
Moist_Na	70	0-1e8	36
Moist_Na	70	0-1e8	37
Moist_Na	71	0-1e8	3
Moist_Na	71	0-1e8	7
Moist_Na	71	0-1e8	10
Moist_Na	71	0-1e8	10
Moist_Na	71	0-1e8	10
Moist_Na	71	0-1e8	25
Moist_Na	71	0-1e8	25
Moist_Na	71	0-1e8	25
Moist_Na	71	0-1e8	25
Moist_Na	71	0-1e8	25
Moist_Na	71	0-1e8	25
Moist_Na	71	0-1e8	26
Moist_Na	71	0-1e8	26
Moist_Na	71	0-1e8	26
Moist_Na	71	0-1e8	26
Moist_Na	71	0-1e8	26
Moist_Na	71	0-1e8	28
Moist_Na	71	0-1e8	28
Moist_Na	71	0-1e8	33
Moist_Na	71	0-1e8	33
Moist_Na	71	0-1e8	34
Moist_Na	71	0-1e8	35
Moist_Na	71	0-1e8	35
Moist_Na	71	0-1e8	35
Moist_Na	71	0-1e8	35
Moist_Na	71	0-1e8	36
Moist_Na	71	0-1e8	36
Moist_Na	71	0-1e8	36
Moist_Na	71	0-1e8	37
Moist_Na	72	0-1e8	15
Moist_Na	72	0-1e8	16
Moist_Na	72	0-1e8	24
Moist_Na	72	0-1e8	24
Moist_Na	72	0-1e8	26
Moist_Na	72	0-1e8	26
Moist_Na	72	0-1e8	26
Moist_Na	72	0-1e8	26
Moist_Na	72	0-1e8	26
Moist_Na	72	0-1e8	27
Moist_Na	72	0-1e8	27
Moist_Na	72	0-1e8	27
Moist_Na	72	0-1e8	27
Moist_Na	72	0-1e8	27
Moist_Na	72	0-1e8	29
Moist_Na	72	0-1e8	29
Moist_Na	72	0-1e8	29
Moist_Na	72	0-1e8	30
Moist_Na	72	0-1e8	31
Moist_Na	72	0-1e8	36
Moist_Na	72	0-1e8	36
Moist_Na	72	0-1e8	36
Moist_Na	72	0-1e8	36
Moist_Na	72	0-1e8	36
Moist_Na	72	0-1e8	36
Moist_Na	72	0-1e8	36
Moist_Na	72	0-1e8	36
Moist_Na	72	0-1e8	36
Moist_Na	72	0-1e8	37
Moist_Na	73	0-1e8	3
Moist_Na	73	0-1e8	8
Moist_Na	73	0-1e8	10
Moist_Na	73	0-1e8	11
Moist_Na	73	0-1e8	13
Moist_Na	73	0-1e8	16
Moist_Na	73	0-1e8	17
Moist_Na	73	0-1e8	19
Moist_Na	73	0-1e8	19
Moist_Na	73	0-1e8	19
Moist_Na	73	0-1e8	27
Moist_Na	73	0-1e8	27
Moist_Na	73	0-1e8	27
Moist_Na	73	0-1e8	27
Moist_Na	73	0-1e8	27
Moist_Na	73	0-1e8	29
Moist_Na	73	0-1e8	29
Moist_Na	73	0-1e8	29
Moist_Na	73	0-1e8	29
Moist_Na	73	0-1e8	29
Moist_Na	73	0-1e8	29
Moist_Na	73	0-1e8	29
Moist_Na	73	0-1e8	30
Moist_Na	73	0-1e8	30
Moist_Na	73	0-1e8	30
Moist_Na	73	0-1e8	37
Moist_Na	73	0-1e8	37
Moist_Na	73	0-1e8	37
Moist_Na	73	0-1e8	37
Moist_Na	74	0-1e8	5
Moist_Na	74	0-1e8	9
Moist_Na	74	0-1e8	11
Moist_Na	74	0-1e8	25
Moist_Na	74	0-1e8	26
Moist_Na	74	0-1e8	26
Moist_Na	74	0-1e8	26
Moist_Na	74	0-1e8	26
Moist_Na	74	0-1e8	26
Moist_Na	74	0-1e8	26
Moist_Na	74	0-1e8	26
Moist_Na	74	0-1e8	26
Moist_Na	74	0-1e8	27
Moist_Na	74	0-1e8	27
Moist_Na	74	0-1e8	34
Moist_Na	74	0-1e8	34
Moist_Na	74	0-1e8	34
Moist_Na	74	0-1e8	35
Moist_Na	74	0-1e8	36
Moist_Na	74	0-1e8	36
Moist_Na	74	0-1e8	36
Moist_Na	74	0-1e8	36
Moist_Na	74	0-1e8	36
Moist_Na	74	0-1e8	36
Moist_Na	74	0-1e8	37
Moist_Na	74	0-1e8	37
Moist_Na	74	0-1e8	37
Moist_Na	74	0-1e8	37
Moist_Na	74	0-1e8	37
Moist_Na	75	0-1e8	1
Moist_Na	75	0-1e8	10
Moist_Na	75	0-1e8	10
Moist_Na	75	0-1e8	10
Moist_Na	75	0-1e8	15
Moist_Na	75	0-1e8	15
Moist_Na	75	0-1e8	15
Moist_Na	75	0-1e8	15
Moist_Na	75	0-1e8	15
Moist_Na	75	0-1e8	16
Moist_Na	75	0-1e8	17
Moist_Na	75	0-1e8	17
Moist_Na	75	0-1e8	19
Moist_Na	75	0-1e8	20
Moist_Na	75	0-1e8	20
Moist_Na	75	0-1e8	20
Moist_Na	75	0-1e8	21
Moist_Na	75	0-1e8	21
Moist_Na	75	0-1e8	21
Moist_Na	75	0-1e8	29
Moist_Na	75	0-1e8	29
Moist_Na	75	0-1e8	29
Moist_Na	75	0-1e8	29
Moist_Na	75	0-1e8	29
Moist_Na	75	0-1e8	35
Moist_Na	75	0-1e8	37
Moist_Na	75	0-1e8	37
Moist_Na	75	0-1e8	37
Moist_Na	75	0-1e8	37
Moist_Na	76	0-1e8	4
Moist_Na	76	0-1e8	9
Moist_Na	76	0-1e8	13
Moist_Na	76	0-1e8	15
Moist_Na	76	0-1e8	16
Moist_Na	76	0-1e8	16
Moist_Na	76	0-1e8	18
Moist_Na	76	0-1e8	19
Moist_Na	76	0-1e8	19
Moist_Na	76	0-1e8	20
Moist_Na	76	0-1e8	20
Moist_Na	76	0-1e8	20
Moist_Na	76	0-1e8	20
Moist_Na	76	0-1e8	21
Moist_Na	76	0-1e8	21
Moist_Na	76	0-1e8	21
Moist_Na	76	0-1e8	21
Moist_Na	76	0-1e8	21
Moist_Na	76	0-1e8	21
Moist_Na	76	0-1e8	23
Moist_Na	76	0-1e8	30
Moist_Na	76	0-1e8	30
Moist_Na	76	0-1e8	35
Moist_Na	76	0-1e8	36
Moist_Na	76	0-1e8	37
Moist_Na	76	0-1e8	37
Moist_Na	76	0-1e8	37
Moist_Na	76	0-1e8	37
Moist_Na	76	0-1e8	37
Moist_Na	77	0-1e8	10
Moist_Na	77	0-1e8	11
Moist_Na	77	0-1e8	11
Moist_Na	77	0-1e8	13
Moist_Na	77	0-1e8	15
Moist_Na	77	0-1e8	17
Moist_Na	77	0-1e8	17
Moist_Na	77	0-1e8	17
Moist_Na	77	0-1e8	17
Moist_Na	77	0-1e8	17
Moist_Na	77	0-1e8	17
Moist_Na	77	0-1e8	17
Moist_Na	77	0-1e8	17
Moist_Na	77	0-1e8	19
Moist_Na	77	0-1e8	19
Moist_Na	77	0-1e8	27
Moist_Na	77	0-1e8	27
Moist_Na	77	0-1e8	27
Moist_Na	77	0-1e8	27
Moist_Na	77	0-1e8	29
Moist_Na	77	0-1e8	29
Moist_Na	77	0-1e8	29
Moist_Na	77	0-1e8	30
Moist_Na	77	0-1e8	31
Moist_Na	77	0-1e8	31
Moist_Na	77	0-1e8	32
Moist_Na	77	0-1e8	32
Moist_Na	77	0-1e8	32
Moist_Na	77	0-1e8	37
Moist_Na	78	0-1e8	4
Moist_Na	78	0-1e8	9
Moist_Na	78	0-1e8	13
Moist_Na	78	0-1e8	21
Moist_Na	78	0-1e8	23
Moist_Na	78	0-1e8	24
Moist_Na	78	0-1e8	24
Moist_Na	78	0-1e8	25
Moist_Na	78	0-1e8	25
Moist_Na	78	0-1e8	25
Moist_Na	78	0-1e8	25
Moist_Na	78	0-1e8	27
Moist_Na	78	0-1e8	27
Moist_Na	78	0-1e8	27
Moist_Na	78	0-1e8	28
Moist_Na	78	0-1e8	28
Moist_Na	78	0-1e8	28
Moist_Na	78	0-1e8	28
Moist_Na	78	0-1e8	28
Moist_Na	78	0-1e8	28
Moist_Na	78	0-1e8	28
Moist_Na	78	0-1e8	29
Moist_Na	78	0-1e8	29
Moist_Na	78	0-1e8	29
Moist_Na	78	0-1e8	36
Moist_Na	78	0-1e8	36
Moist_Na	78	0-1e8	37
Moist_Na	78	0-1e8	37
Moist_Na	78	0-1e8	37
Moist_Na	79	0-1e8	4
Moist_Na	79	0-1e8	6
Moist_Na	79	0-1e8	6
Moist_Na	79	0-1e8	10
Moist_Na	79	0-1e8	18
